hid|name|since|location|description|response_time|response_rate|acceptance|is_super_host|neighbourhood|email_verified|phone_verified|work_email_verified|identity_verified
37436872|Michael|2015-07-03|Bangkok, Thailand|I am from Malaysia but I live in Bangkok. At the moment I am doing my PhD at Assumption University, Bangkok. |within a few hours|1.0|1.0|0||1|1|0|1
4654562|ChampTik|2013-01-10|Bangkok, Thailand|"Hi there;My name is Champ and I am currently living in Bangkok. I run my own hostel called ""CheQinn"" in Sukhumvit 4, and also some of other property in Bangkok. I love traveling and truly understand both side as a guest and a host. Because I run my own hostel, so you can be sure that I will be your good guest as well as good host. Any travelers who would like to avoid taxi scam or unfair price, I also offer airport pick up to anywhere around Bangkok. Our price starts from 750 Baht (1-3 passengers with small baggage). If you have any questions in mind, please do not hesitate to ask me. I will get back to you as soon as possible."|within an hour|1.0|0.0|0||1|1|1|1
30257135|Nakorn|2015-03-30|Bangkok|I live in Bangkok since I was a kid. Currently, I am a university student studying finance major. Most of the time, I love to hangout with friends, watching movies and shopping. ||0.0|0.0|0||1|1|0|0
37959094|Bo|2015-07-09|Bangkok, Bangkok, Thailand|American Born Thai, Migrated to Thailand in 2005, Backpacker, Nature Photographer. I run two startups in Southeast Asia - both in the e-commerce sector. Always happy to show people around BKK. Otherwise, my favorite countries I've traveled to have been Argentina, Iceland, and Spain.|within an hour|1.0|0.8|0|Klong Toey|1|1|1|1
16368992|James|2014-06-04|Prawet, Bangkok, Thailand|Bangkok for my whole life. I consider myself as a life long learner. Tell me anything, I love listening to your thought. |within a day|0.5|0.0|0|Suan Luang|1|1|1|1
59721511|Gus|2016-02-21|Philippines|Principal at Bridge - a company dedicated to Building Better Banks in rural Philippines.|within a day|0.5|0.0|0||1|1|0|0
59682881|Peter|2016-02-21|Bangkok, Thailand|I am a Belgian landscaping architect and plant lover. I came to Thailand 6 years ago and started a plant export company. I live in a big (European style)house with 3 bedrooms + 3 bathrooms  in a very quiet area. My passion is plants and wine so i love my job. I was always an avid traveller / backpacker but now i prefer the luxury of my house. Im relaxed, my office is in my house so you can find me always here for info or help.||0.0|0.0|0||1|1|0|1
63890833|Plam|2016-03-21|Bangkok, Thailand|Baan Yu SaBai guest house is ready to service you. We are in Bangkok and near BTS Sky train.We have accommodation such as AC, Internet WIFI, Refrigerator, Hot Water etc,.We are service for a day and a month. If you are interested our guest house please contact us by + (Phone number hidden by Airbnb) or (Hidden by Airbnb) : Baan Yuu Sabai||0.0|0.0|0||1|1|0|1
61966575|Janejinta|2016-03-07|Chiang Mai, Chiang Mai, Thailand|Hi! I am a Chiangmai local. My family moved here from bangkok since I was very young. I enjoy all kinds of activities especially cooking and exercising.|within an hour|1.0|1.0|0||1|1|0|1
34982031|Sharon|2015-06-04|Thailand|Dear travelers and guests, I'm back!!  Hosting Airbnb again after almost 3 years!!!!!. We are all in a tough times and still struggling with this situation. I want to send you my most sincere to wishing you a wealthy, healthy and happier life. I will do my best to hosting you as comfortable place as you will feel like home. Until then, safety travel and happy travel :) |within an hour|1.0|1.0|0||1|1|0|1
59814984|Serene|2016-02-21|Petaling Jaya, Selangor, Malaysia|Hi there, I’m from Singapore but staying in Malaysia. My apartment is fully furnished.  However, for hygiene purposes, do bring your own towel. Do contact me if u need more information. Enjoy your stay! |within an hour|1.0|0.0|0||1|1|0|1
47873948|Kn|2015-11-01|Bangkok, Thailand|||0.0|0.0|0||0|1|0|0
61863454|Apinya|2016-03-06|Thailand|||0.0|0.0|0||1|1|0|1
61895330|Pumster|2016-03-07|Bangkok, Thailand|Hi everyone, I'm Pumster. My brother and I, we like to travel . When I travel, I like to stay in the homey environment. So I always look for a place that easy access, convenience location ,quiet and charming with warm welcome to the host. That's why we decided to be a part of Airbnb. We feel that Airbnb is as answer our demand.||0.0|0.0|0||1|1|0|1
64263937|Tower Club At Lebua|2016-03-24|Bangkok, Bangkok, Thailand|Welcome to the world's first vertical destinationA world-class luxury hotel with floors and floors of the city’s most celebrated restaurants and bars—all with spectacular, sweeping views of Bangkok’s dynamic skyline. Experience the world’s first vertical destination at lebua.|within an hour|1.0|0.83|0|Silom|1|1|0|1
30351196|Watinee|2015-03-31|Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|1|0
55341671|Virut|2016-01-19|Bangkok, Thailand|Hello , I'm Virut. This space was take care by me and my wife. We  welcome every guest whom travel to Thailand. We hope you will have a great time while stay with us.|within an hour|1.0|0.98|1|Prawet|1|1|0|1
61090187|Nutthakit|2016-03-01|TH|||0.0|0.0|0||1|1|0|0
59847615|Siriwan|2016-02-22|TH|||0.0|0.0|0||1|1|0|0
61938702|Xiaowen|2016-03-07|Bangkok, Thailand|||0.0|0.0|0||1|0|0|1
45737791|Premika|2015-10-04|Bangkok, Bangkok, Thailand|Born and raised in Bangkok, Thailand. Have lived in USA, Denmark and Taiwan. Love to travel and explore new places!|within an hour|1.0|0.96|0|Thong Lo|1|1|0|1
39199670|E:Box Management|2015-07-22|Bangkok, Thailand|Hello there.We’re a bunch of close friends who stumbled upon Airbnb while travelling and have since become big fans.Decided to join the hosting community to share the same refreshing experience that we value so much and the rest is history.Our goal is simple; to provide an enjoyable and relax stay so you can travel more and worry less.Travelling the world is a blessing and hope that we could be part of your amazing experience. More than happy to answer any questions that you may have.Be our guest and make yourself at home. :-)All the best, e:Box Management |a few days or more|0.33|0.38|0|Upper Sukhumvit|1|1|1|1
59874191|Angela|2016-02-22|Bangkok, Thailand|I and my family love to travel.  I was born in Nontaburi Thailand and used to lived in Atlanta GA  for a while.   I  want to provide my Airbnb Guests with clean, convenient and comfortable rooms with reasonable fees.|within an hour|1.0|1.0|0|Pom Prap Sattru Phai |1|1|1|1
15750737|Parisa|2014-05-20|Bangkok, Bangkok, Thailand||within a day|0.67|0.6|0||1|1|0|1
62750720|Poonyapat|2016-03-13|Bangkok, Thailand|"Hi I'm Poonyapat (you can call me ""Jade"")    I'm work as a Business Development Manager at DECO ENTERPRISES CO.,LTD((URL HIDDEN) is a wooden door and frame manufacturer in Thailand. Our mainly client is top rank Developer and Contractor in Thailand.I love to travel all around the world, especially in my home town Thailand.I would love to sitting on a balcony and spend time to reading a book and get relax during my lovely vacation.I would love to connecting with people all over the world and would like to warmly welcome you to my place."||0.0|0.0|0||1|1|1|1
53501011|Sally|2016-01-05|Taipei, Taiwan|我來自台灣,喜歡旅遊,喜歡交朋友,珍惜每段緣份,我在泰國曼谷和台灣台北都有民宿｡Sally的房源不只一個,若已客滿也歡迎詢問^^微｡  信是QMhousebkk歡迎來詢問!I'm from TaiwanHave any questions please do't hesitate to ask me^^|within a day|0.5|0.0|0||1|1|1|1
26339740|Natavara|2015-01-19|Bangkok, Thailand|I'm friendly, optimistic and service-minded person with lovely and cosy family.  My husband and I work in the international companies / with multi-national colleagues.  My hobbies are travelling, pure indulgence pampering loving, sports playing and enjoying meeting new people.  My happiness is to make and see people SMILE:)  |within an hour|1.0|0.0|0||1|1|1|1
35412005|Suri|2015-06-09|Bangkok, Thailand|Yeah, I am Thai woman who loves to travel various places in this planet.||0.0|0.0|0||1|1|0|1
44411495|Anjie|2015-09-17|Stratford, Ontario, Canada|||0.0|0.0|0|Klong Toey|0|1|0|0
34490141|Joy|2015-05-29|Bangkok|Mother of three children, grandmother of one. Spend retirement life with family, hobbies and running small real estate business.Enjoy travelling, cooking and reading.Welcome people to spend vacation at my place.|within a day|0.67|0.0|0|Upper Sukhumvit|1|1|0|1
64481049|Bowvy|2016-03-26|Bangkok, Thailand|I'm a business owner.l'm a simple woman who love to travel around the world.I like to make nice relationship with (Website hidden by Airbnb) hobbies are kitesurfing ,meditation,shooting gun,racing car.When I'm free I always spend time with growing tree,feed little dogs and koy fishes.|a few days or more|0.25|0.0|0||1|1|0|1
60017041|Panuwat|2016-02-23|TH|||0.0|0.0|0||1|1|0|0
9252797|Ratthapol|2013-10-06|Bangkok, Thailand|I'm 40 years old cinematographer, lived in Chicago and Prague, now moved back to BKK, major in advertising TV commercial in particular. And I heart travel. ||0.0|0.0|0|Upper Sukhumvit|1|1|0|1
62060341|Baan 89|2016-03-08|Bangkok, Thailand||a few days or more|0.0|0.0|0|Banglampoo|1|1|0|1
62078151|Somboon|2016-03-08|Bangkok, Thailand|Welcome to my place, I would like to be friend to everyone.|within a day|0.88|1.0|0||1|1|1|1
12464021|Rebecca|2014-02-22|Bangkok, Bangkok, Thailand||within an hour|1.0|0.96|0|Phra Khanong |1|1|1|1
60139633|Naayaa|2016-02-23|TH|||0.0|0.0|0||1|1|0|0
64566377|Jane|2016-03-26|Thailand|||0.0|0.0|0||1|1|0|0
20794060|Michael|2014-09-01|Singapore, Thailand,  Malaysia|A casual traveller who enjoys the experience of home stay of a local ||0.0|1.0|0||1|1|0|1
61905113|Kachaya|2016-03-07|Bangkok, Bangkok, Thailand|||0.0|0.5|0||1|1|0|1
10628048|Pam|2013-12-15|bangkok||within an hour|1.0|1.0|0||1|1|0|1
62898498|Charlie|2016-03-14|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
59725484|Sye|2016-02-21|Yokohama, Kanagawa Prefecture, Japan|||0.0|0.0|0||1|1|0|1
19569400|Foam|2014-08-06|Bangkok, Thailand|||0.0|0.0|0||0|1|0|0
31273394|Prang|2015-04-15|Bangkok, Thailand|Hello, My name is Prang. Raised and born in Thailand. I am a teacher and very much like to travel and see the beauty of different cultures. I have traveled for more than 30 countries around the world. Once had lived an worked abroad for 10 years away from home. Food and film are things I cant live without. I love to keep my place clean and I also carry on that habit to everywhere I go. When I don't have the chance to travel, I offer my place to travelers. |within a day|1.0|0.0|0||1|1|1|1
57638350|Atcharee|2016-02-06|Bangkok, Thailand|  .....,,,|a few days or more|0.33|0.0|0||1|1|0|1
60287234|Rojji|2016-02-24|Bangkok, Thailand|Nice family of 4.Nonsmoker + nondrinker.|a few days or more|0.0|1.0|0||1|1|0|0
27550757|Boonjarud Team|2015-02-10|Bangkok, Thailand|We are Monty, Duang and Arisa, a mother-daughter team.  We love to travel and have been frequent guests in Airbnb homes, all of which were wonderful stays and made our travels so enjoyable and relaxing that we were inspired to create the same experience for our guests.  So here we are... converting three guest houses at our home into cozy private apartments.  We've been living here all our lives and would never consider moving as it is safe and quiet, yet it is most convenient in the center of Bangkok that is not far from wherever we want to go.  So whether it is for business or pleasure, we look forward to receiving you all ;-)|within an hour|1.0|1.0|0|Victory Monument|1|1|1|1
60357735|Rat|2016-02-25|TH|||0.0|0.0|0||1|1|0|0
60178359|Kanta|2016-02-24|Bangkok, Thailand|(Website hidden by Airbnb) Aster 9 house is located in the heart of Bangkok, in the neighborhood I grew up in. I'm a true local and have insider information on the latest cool places to go.  (Website hidden by Airbnb) If you are looking  for a bed and breakfast not a accommodation where is no one there to help you, well this is the right place We are a warm and welcome family house, where you will feel like home.         Every morning we will prepare you with Thai or English breakfast along with tea, coffee and fruit. Everything is homemade.        Our room are very very clean, so there is no worry about the cleanliness at all, i can promise you that. Each room has a  private baht room as well.       Thank you        Kanta||0.0|0.0|0|Upper Sukhumvit|1|1|0|1
63805133|Osamu|2016-03-20|Nerima, Tokyo, Japan|||0.0|1.0|0||1|1|0|1
45321362|Aey|2015-09-28|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
52988942|Scott|2016-01-01|Princeville, Hawaii, United States||within a few hours|1.0|0.71|0|Lower Sukhumvit|1|1|0|0
62202130|Aranya|2016-03-09|Bangkok, Thailand||a few days or more|0.0|0.0|0|Phasi Charoen|1|1|0|0
19561084|Thongjuta|2014-08-06|Bangkok, Thailand|My nick name is Noom. I am a lecturer of chemistry. Bangkok is my hometown. I love travelling so much. There are more than 10 countries I have been visited and now I would like to invite people around the world to visit my home. I have good experiences to be a guest of airbnb hosts. I love this business which we can connect friends, learn cultures from each others. Welcome to Bangkok. |within an hour|1.0|1.0|0|Din Daeng/Huai Khwang|1|1|0|1
62343359|Kim|2016-03-10|Bangkok, Thailand|I have 1 small room in the hearth of Bangkok, Siam (shopping zone).  I can help you on working hour because I'm working very close to it.  |within a day|0.5|1.0|0||1|1|0|0
2404902|Bangkokfile|2012-05-18|Bangkok, Bangkok, Thailand|Wandering around the city, we grew to love the Thai capital city. During all these years working in fashion, event, nightlife, culture and architecture, it helped us access and discover most secrets the city has to offer, from culture to nightlife, through underground. We have always been helping searching hotels for friends and family, and rarely found places of character in a perfect location, with a service worth the price. This is why we have decided to build a community... Bangkokfile : A private boutique residence in the heart of Bangkok, with all the comfort for a longer stay, a definite style, and a service that won't leave you without guidance in the city of angels.|a few days or more|0.0|0.0|0|Lower Sukhumvit|1|1|0|1
60450792|Kong|2016-02-26|Bangkok, Thailand|If you come to Thailand  Then came to Bangkok  If you want a quiet, clean room and a fair price  We would like you to experience the many ways of rural life in Bangkok such as our Homestay Laksi as an alternative.  With inexpensive accommodation  With all necessary facilities  With a welcome service for tourists of all nations  We focus on the relaxation of our guests.  And friendly service like a family together ^^|within an hour|1.0|0.0|0||1|1|0|1
