hid,name,since,location,description,response_time,response_rate,acceptance,is_super_host,neighbourhood,email_verified,phone_verified,work_email_verified,identity_verified,picture,thumbnail,url
2122791,Maam & Hermann,2012-04-12,Bangkok,My thai wife Maam and me are living in this flat during the european winter time.,,0.0,0.0,0,Yan Nawa,1,1,0,1,https://a0.muscache.com/im/users/2122791/profile_pic/1337181492/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/2122791/profile_pic/1337181492/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/2122791
7667490,Egg,2013-07-23,"Bangkok, Thailand","I am Thai who love traveling. I always set the travelling trip at least once a year. Last year, I went to London with my family last Apr. We spent time together at London and Edinburgh. I really love Edinburgh. It was a nice trip via train. This trip was my first time in London. We enjoy to visit many castles, palaces and so on.I really love traveliing. Every city has own attraction as culture, history, technology and nature. Learn by exporation.By the way, if anyone needs my help for traveling Thailand, I am willing to give you information. Enjoy everyone ^^",,0.0,0.0,0,Sathorn,1,1,0,0,https://a0.muscache.com/im/users/7667490/profile_pic/1443189275/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/7667490/profile_pic/1443189275/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/7667490
5260755,T,2013-02-28,"Dubai, Dubai, United Arab Emirates","Good day and thank you for your interest in the apartment.  I’m a frequent flyer and travel specialist. My job allows me to travel around the world, experience new cultures and meet interesting folk and I love every minute of it. The great thing about the AirBnB concept is that it allows you to feel right at home in a new city. I personally avoid tourist traps and prefer to explore the neighbourhoods, sample the street food and check out the local watering holes – that’s the best way to get to know a place. But I also know it’s important to feel safe and not sacrifice your creature comforts. That’s why I’ve decided to open the doors to my lovely Bangkok homes, so you too can feel right at home in a foreign land. Don’t be an armchair traveller. There’s much to love about Bangkok and staying at The River or The Loft's will make it just that much sweeter.  Cheers, ",,0.0,0.0,0,Upper Sukhumvit,1,1,0,1,https://a0.muscache.com/im/users/5260755/profile_pic/1415542878/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/5260755/profile_pic/1415542878/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/5260755
9552846,Guan,2013-10-21,Bangkok,"A longtime resident of Bangkok, almost 6 years and still loving the city and everything here. I’m a positive and curious person that loves to travel and meet new people which is why i have decided to post on airbnb. I love spending time with my friends, eating good food, talking and just having a good laugh. Recently into cycling and i would say is the best way to explore this city. Looking forward to welcome you to my place!",within a day,0.5,0.33,0,,1,1,0,1,https://a0.muscache.com/im/users/9552846/profile_pic/1389268814/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/9552846/profile_pic/1389268814/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/9552846
11221480,Weerakorn,2014-01-12,"Bangkok, Thailand","I am a full Professor, investor, and entrepreneur with PhD degree in Electrical Engineering from Texas A&M University.  I manage a portfolio of stocks, commodity and real estate. I am currently a CFA Charterholder and certified Energy Risk Professional. You should feel like staying home in exotic place like Bangkok.",within a few hours,1.0,1.0,0,Chatuchak,1,1,1,1,https://a0.muscache.com/im/users/11221480/profile_pic/1389540334/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/11221480/profile_pic/1389540334/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/11221480
4149284,Chang,2012-11-14,Taipei," we come form taiwan and have been living in Bangkok for 6 years. we speak Chinese, thai fluently and also english. we have a lovely studio in Siam and chitlom area. Please feel free to ask us any question大家好 ，我們是目前住在曼谷的台灣人，在曼谷居住了6年了，對曼谷非常熟悉，我們有幾間套房分別就Siam和Chitlom，如果大家要來曼谷玩有任何問題都可以與我們聯繫我悶們很樂意跟大家交朋友！！",a few days or more,0.22,0.0,0,Siam,1,1,0,0,https://a0.muscache.com/im/users/4149284/profile_pic/1392474655/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/4149284/profile_pic/1392474655/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/4149284
8444643,Kiattisak,2013-08-27,"Bangkok, Thailand",Welcome to Thailand!,within an hour,0.8,0.52,0,Upper Sukhumvit,1,1,1,1,https://a0.muscache.com/im/users/8444643/profile_pic/1390987927/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/8444643/profile_pic/1390987927/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/8444643
6364900,Somkid,2013-05-13,"Bangkok, Thailand",,within a few hours,1.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/users/6364900/profile_pic/1368454551/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/6364900/profile_pic/1368454551/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/6364900
2390075,Mam,2012-05-16,Bangkok,"easy-going and open-minded person, like traveling, enjoy eating and love cats",,0.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/users/2390075/profile_pic/1337323508/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/2390075/profile_pic/1337323508/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/2390075
11554321,Artra,2014-01-22,"New South Wales, Australia","We are working professionals living in Australia. The Rachada property is managed by our family in Bangkok. The Apartment was bought in 2008 when we planned to spend more time in Bangkok with our families. It has been reserved for family and friends travelling ever since. The apartment have never had permanent dwellers in it since it was built and furnished. We love travelling and really discovered how much better it is to stay at real people's home rather than hotels. We love our apartment in Bangkok and want to share it with you. Visit the temple, eat local food and talk to the locals. There aren't many westerners there. Discover the real urban Thai life. Dao and I love the Beaches, Mountains, Urban strolls. Casual adventurers focused on staying happy and our 3 lovely Pugs fed. ",within an hour,1.0,1.0,0,Pinklao,1,1,0,1,https://a0.muscache.com/im/users/11554321/profile_pic/1414873530/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/11554321/profile_pic/1414873530/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/11554321
2592798,Nokina,2012-06-10,Bangkok,Hello everyone!  Please call me Nok or Nokina.  I work full time but love travelling around the world whenever I have a chance.  I am friendly and will try my best to accommodate you so that you have the best experience in Bangkok!,,0.0,0.5,0,Chatuchak,1,1,1,1,https://a0.muscache.com/im/users/2592798/profile_pic/1371782683/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/2592798/profile_pic/1371782683/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/2592798
11495081,Pemigar,2014-01-20,"Bangkok, Thailand","Love travel , food , sports.  My own building , in center of Bangkok. Welcome  to my place.As my work is travelling all the time. I may not able to see you or answer your question immediatly. But my family are living next door, so they  alway there to host (Email hidden by Airbnb) e stay with us and enjoy .",within an hour,1.0,1.0,0,Siam,1,1,0,1,https://a0.muscache.com/im/pictures/user/97face1d-18f9-49d0-9fb0-4ccdfb3778a1.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/97face1d-18f9-49d0-9fb0-4ccdfb3778a1.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/11495081
10656945,Pantanida,2013-12-16,"Frankfurt, Hesse, Germany","Pantanida is a Thai national originally from Bangkok who works and lives in Germany since 2008. She spends half of her time in Europe and the other half in Asia where she usually goes for both leisure and business. She speaks fluently English, German and of course Thai :-) She loves traveling and has been to 40 countries in Asia, Americas, Europe and Africa. She loves cooking for friends, trying  different cuisines and learning different culture.",within an hour,1.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/4244ae8b-32a1-43fd-8e7c-112108ca689a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/4244ae8b-32a1-43fd-8e7c-112108ca689a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/10656945
8641336,Ba-Wornpak (TAE),2013-09-05,"Bangkok, Bangkok, Thailand","Chic, inspired, contemporary comfort with a personal touch, distinctive design and excellent service at ""MY PLACES”I work for service hospitality for all of my working life. My dream is to provide very good habitations and service to my value guests to the best, and those became to homey, tidy and comfy places with a nice interior design and functional definitely.Please feel free to contact me to find out more about your ""Home Away from Home""",within an hour,1.0,0.8,0,Klong Toey,1,1,1,1,https://a0.muscache.com/im/pictures/user/557a4a33-3b73-4a14-af3e-8c864ddd41db.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/557a4a33-3b73-4a14-af3e-8c864ddd41db.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/8641336
11961423,Peak,2014-02-05,"Bangkok, Bangkok, Thailand","Hi ! My name is Peak , I have own business , My family like to travel together we have father mother and 2 lovely son. We hope that  Airbnb Host will be help getting know foreign friends and exchanging travel experience.",,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/users/11961423/profile_pic/1395659625/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/11961423/profile_pic/1395659625/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/11961423
12441237,Warut,2014-02-21,TH,,,0.0,0.0,0,Suan Luang,1,1,0,0,https://a0.muscache.com/im/pictures/user/191d787a-e04c-417e-bae1-4fc868092a67.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/191d787a-e04c-417e-bae1-4fc868092a67.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/12441237
12445454,Panpilas,2014-02-21,"Bangkok, Bangkok, Thailand",Hi I am Anny your Co-Host & primary contact,a few days or more,0.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/users/12445454/profile_pic/1395579577/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/12445454/profile_pic/1395579577/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/12445454
11449258,Peung Pataraporn,2014-01-19,Bangkok,"I'm from Thailand, working as a civil servant.",within an hour,1.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/users/11449258/profile_pic/1390158337/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/11449258/profile_pic/1390158337/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/11449258
2625384,Mike,2012-06-13,Bangkok,I'm an eastern Canadian (Bluenoser!) living in SE Asia for 30 years and in my present condo since 2006.  My wife and I wish to rent our place and spend more time in Northern Thailand where we have a second home.  Give us a shout and let's talk about your needs. ,,0.0,1.0,0,,1,1,0,0,https://a0.muscache.com/im/users/2625384/profile_pic/1339581471/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/2625384/profile_pic/1339581471/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/2625384
12304405,Siamaze,2014-02-16,Bangkok,"Siamaze hostel is a hub for travelers who want to get away from noisy Khaosarn road with fast and efficient mass transportation links to connect them to the old town and Bangkok’s famous shopping centers – both traditional and modern. A comforting haven after a long day on the road, our hostel offers exclusive dorms for ladies, as well as mixed dorms with shared bathrooms and private rooms. Privacy is assured by individualized curtain around each bunk bed, a personal reading light and a large lockable private locker complete with power socket for you to store and recharge your electronic devices with worry free.",,0.0,0.0,0,Din Daeng/Huai Khwang,1,1,0,0,https://a0.muscache.com/im/pictures/user/f32fc0e4-8173-4e4c-814c-cb64d64c47c3.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/f32fc0e4-8173-4e4c-814c-cb64d64c47c3.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/12304405
2864425,Urcha,2012-07-08,Bangkok,I am a room owner and welcome for all foreigners to come to Thailand and stay here as your hometown,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/users/2864425/profile_pic/1387259277/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/2864425/profile_pic/1387259277/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/2864425
